chapter_name,link,qns,ans
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-3-1593,A quadrant is cut out from a square piece of paper with a length of 24 cm. What is the area of the remaining paper represented by the region shaded blue? [ Take π to be 3.14 ]   Notes to students:,123.84
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-3-1594,There are 2 identical circles in the figure shown. Each circle has a radius of 24 cm. (a) What is the area of the region shaded blue? (b) What is the perimeter of the region shaded blue? [ Take π to be 3.14 ]   Notes to students:  ,"495.36,246.72"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-3-1595,"The figure shows a square with 2 quadrants embedded in it. If the square has a length of 28 cm , what is the area of the shaded region? [ Take π to be 3.14 ]   Notes to students: ",446.88
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-3-1596,"The figure is made up of a square embedded in a circle. If the radius of the circle is 28 cm , (a) what is the area of the square? (b) what is the area of the shaded region? [ Take π to be 3.14 ]   Notes to students: ","1568,893.76"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-3-1597,"4 identical circles are embedded within a large circle. If each of the small circles has a diameter of 14 cm, what is the area of the shaded region? [ Take π to be 3.14 ]   Notes to students: ",111.72
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-4-1598,There are 4 identical circles embedded in a large circle. What is the area of the shaded region? [ Take π to be 3.14 ]   Notes to students: ,291.84
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-4-1603,What is the area of the region shaded blue? [ Take π to be 3.14 ]   ,912
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-4-1607,There are 5 identical circles shown here. Each circle has a radius of 76 cm. What is the area of the region shaded blue? [ Take π to be 3.14 ]   Notes to students: ,13169.28
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-4-1609,4 small identical circles are embedded within a large circle. Each small circle has a radius of 84 cm. What is the area of the region shaded yellow? [ Take π to be 3.14 ]   Notes to students:,22155.84
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-4-1611,What is the area of the region shaded blue? [ Take π to be 3.14 ]   Notes to students:,223.44
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-5-1618,A small circle is embedded in a larger circle. The centres of both circles are the same point. The small circle has a radius of 10 cm while the larger circle has a radius of 16 cm. What is the area of the shaded region? [ Take π to be 3.14 ]   Notes to students:,489.84
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-5-1621,There are 3 identical semi-circles and a large semi-circle. (a) What is the area of the region shaded yellow? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students: ,"3768,376.8"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-5-1625,There are 3 semi-circles whose ratio of diameters is 1 : 2 : 3 respectively. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14   Notes to students:,"100.48,75.36"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-5-1626,There are 2 identical small circles in a larger circle. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students:,"401.92 ,200.96"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-5-1630,"There are 2 identical small circles, 1 medium circle and a large circle in the figure. The diameter of the small circle is 7 cm. The diameter of the large circle is 4 times that of the diameter of the small circle. (a) What is the perimeter of the shaded region ? (b) What is the area of the shaded region? [ Take π to be227227]   Notes to students: ","175.84,384.65"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-6-1632,"There are 4 identical small sized circles, 1 medium sized circle and a large sized circle in the figure shown here. The radius of the large circle to the radius of the medium sized circle is 2 : 1. The radius of the small sized circle is half that of the radius of the medium sized circle. If the radius of the large circle is 68 cm, (a) what is the area of the region shaded blue? (b) what is the perimeter of the region shaded blue? [ Take π to be 3.14 ]   Notes to students:","7259.68,1067.6"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-6-1633,"There is 1 small sized circle, 1 medium sized circle and a large circle. The diameter of the large circle is 36 cm. The diameter of the medium sized circle is thrice that of the diameter of the small circle. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region?  [ Take π to be 3.14 ]   Notes to students:","381.51,226.08"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-6-1634,Terry cut a semi circle from a piece of paper quadrant. The remaining area of the paper is represented by the region shaded yellow. (a) What is the perimeter of the region shaded yellow? (b) What is the area of the region shaded yellow? [ Take π to be 3.14 ]   Notes to students: ,"132.48,401.92"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-6-1635,The figure shown here is made up of 2 semi circular arcs and 2 quarter arcs. (a) What is the area of the pink region? (b) What is the perimeter of the pink region? [ Take π to be 3.14 ]   Notes to students: ,"1519.76,276.32"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-6-1636,A circle is embedded between 2 quadrants as shown in the figure here. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students: ,"803.84,264.96"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-7-1644,4 identical semi circles are cut out from a circle. Each identical semi circle has a diameter of 16 cm. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students:,"401.92,264.96"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-7-1646,"The figure shown here is made up of 2 semi circles of different sizes. If O is the center of the large semi circle, what is the area of the entire figure? [ take π to be 3.14 ]   Notes to students: ",635.85
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-7-1647,"3 identical circles overlap each other. Each circle passes through the centre of the other 2 circles. If the radius of each circle is 56 cm, what is the area of the region shaded yellow? [ Take π to be 3.14 ]   Notes to students: ",4923.52
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-7-1650,(a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]   Notes to students:,"256,82.24"
Circles,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-circles-ace-this-or-else-circles-exercise-7-1651,The figure shows 2 identical quadrants and a semi circle drawn within a square of length 20 cm. (a) What is the area of the shaded region? (b) What is the perimeter of the shaded region? [ Take π to be 3.14 ]    Notes to students: ,"86,82.8"
