label,qns
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","Benjamin the billionaire had  0  cars in his garage. Some of them were red, some yellow and the remaining were silver coloured.  0 of the red cars and  0  yellow cars were sold by Benjamin and he purchased some silver coloured cars such that he now had  0 % more silver coloured cars than before. Now, the ratio of the number of red to yellow to silver coloured cars became  0 : 0 : 0 . Find the total number of cars in Benjamin's garage now."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","Three storage tanks A, B and C had a total of  0  litres of sulphuric acid. A chemist used up 0 of the acid from tank A. Another chemist added  0  litres of acid into tank B and tripled the quantity of acid in tank C. Then, the ratio of the quantity of acid in tanks A, B and C became  0 : 0 : 0 . How much more acid was there in tank C than tank B at first?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","At first , the total number of ducks in ponds X, Y and Z was  0 .  0 of the ducks in pond X are sold and  0  ducks in pond Y are removed. Also, more ducks are purchased such that the number of ducks in pond Z tripled. Then, the ratio of the number of ducks in ponds X, Y and Z became  0 : 0 : 0 . Find the total number of ducks in all the  0  ponds now."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)",Farmer Tom had a certain number of animals on his farm.  0 % of the animals were pigs and the rest were cows.  0  cows and  0  pigs were taken away for vaccination. The ratio of the number of remaining pigs to cows became  0 : 0 . Find the total number of animals that the farmer had in the beginning.
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","There were a certain number of participants in a yoga class.  0 % of the participants were women and the remaining participants were men. After a short while,  0  men and  0  women left the class. The number of remaining men became  0  times of the number of remaining women. Find the total number of participants in the yoga class at first."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","In a marathon race,  0 % of the runners were Kenyans and the rest were Jamaicans.  0  Kenyans and  0  Jamaicans dropped out after the first  0  km of the race. The ratio of the remaining Jamaican runners to Kenyan runners became  0 : 0 . How many runners took part in the marathon?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","Margaret observed that in a campus interview, only  0 % of the candidates who were interviewed got selected.  0  girls were selected.  0 of those who did not get selected were girls. The remaining number of people who did not get selected were  0  boys. It was found that only boys and girls took part in the interview. Of the total number of candidates interviewed, what was the percentage of boys who had been selected?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","In a selection test for the army,  0 % of the cadets failed.  0  male cadets passed the test. The remaining 0 of those who passed were female cadets.  0  female cadets failed the test. What percentage of the total number cadets who appeared for the test were boys who failed?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","In a stadium,  0 % of the audience watching a horse race were women.  0 of the men did not wear hats.  0  women wore hats. The remaining 0 of the women did not wear hats. (a) How many people in the audience were men who wore hats? (b) How many women did not wear hats?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","There were  0  less adults than children in a science exhibition on the first Sunday of a particular month. On the second Sunday of the same month, the number of children increased by  0 % and there were  0 % fewer adults as compared to the first Sunday of the month.  0  people were there in the exhibition hall on the second Sunday. (a) Find the number of children in the hall on the second Sunday of the month. (b) If the entry fee for the exhibition is $ 0  for a child and $ 0  for an adult, how much money was collected from the sale of tickets on both days?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","During Christmas last year, a church was illuminated using some red and yellow coloured light bulbs. There were  0  more red than yellow bulbs. This year, the church plans to use  0 % less red bulbs and increase the number of yellow bulbs by  0 %. It plans to put up  0  bulbs in all this year. (a) How many red bulbs will be put up this year? (b) If the cost of  0  bulb is  0  cents, what was the total cost of all the bulbs used last year?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","A total of  0  parcels were delivered on Tuesday. On Tuesday, there were  0 % less parcels delivered to locality X as compared to Monday. Also,  0 % more parcels were delivered to locality Y on Tuesday as compared to Monday. If  0  more parcels were delivered to locality X than locality Y on Monday, (a) find the number of parcels delivered to locality X on Tuesday. (b) If the postman took exactly  0  min to deliver  0  parcel, how much time did he take to deliver all the parcels on the second day?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","Train A transported  0  more barrels of oil than train B on the  0 st of last month. On the  0 st of this month, train A transported  0 % less barrels while the number of barrels transported by train B increased by  0 %. A total of  0  barrels were tranported on the  0 st of this month. (a) Find the total number of barrels transported by train A on both the days. (b) If each barrel had  0  gallons of oil, how many gallons of oil were tranported by train B on the  0 st of last month ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","Pet store A sells a Labrador puppy at $ 0 . The price of a similar Labrador puppy in pet store B was  0 % more than that in pet store A. (a) What was the selling price of a Labrador puppy in pet store B? (b) John bought a Labrador puppy from each store during a sale. The Labrador puppy from pet store B cost $ 0  more than the one in pet store A . If both pet stores offered the same percentage discount on all pets sold in the stores, what was the percentage discount given on each Labrador puppy?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","The price of a walkman in Alaska is $ 0 . A similar walkman can be bought in Florida for  0 % of the price of the walkman in Alaska. (a) What is the price of the walkman in Florida? (b)Juliet bought the walkman from both states. Since an equal percentage discount was offered on the walkman in both the states, Julietrealized that the same walkman is $ 0 . 0  less in Florida than Alaska. Find the percentage discount given on each walkman."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.], shape=(36,), dtype=float32)","A battery operated toy train is available at a toy shop for $ 0 . A similar toy at a toy factory was priced at  0 % of the price of the toy train at the toy shop. (a) Determine the price of the toy at the factory. (b) During a year end sale, the toy was available at both the toy shop and the factory at the same percentage discount. Robin purchased a toy from the factory and paid $ 0  less than the discounted price in the toy shop. What is the percentage discount on the toy?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",A ship took  0  h to sail from port A to port B at an average speed of  0  km/h. It then reduced its speed by  0  km/h and took another  0  h to sail from port B to port C. Find the total distance covered by the ship.
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","In a laboratory, a robot took  0  h to travel from point A to point B at an average speed of  0  m/h. Its speed was then reduced by  0  m/h and it travelled for another  0  h to reach point C. Find the total distance covered by the robot."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",A toy car was made to move at an average speed of  0  km/h for  0  minutes. Its speed was then reduced by  0  km/h and it continued to move for another  0  minutes. What was the distance that the toy car covered?
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","At  0  a.m. , a motorboat set off on its journey. It sailed a distance of  0  km between beach A and beach B . Its average speed between beach A and beach B was  0  km/h. It then sailed  0  km from beach B to beach C at an average speed of  0  km/h. What is the total time taken by the motorboat for the whole journey ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Freddie travelled  0  km from town X to town Y at an average speed of  0  km/h. He then drove  0  km from town Y to town Z at an average speed of  0  km/h. If Freddie left town X at  0  a.m. , at what time did he complete his journey ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",A man pushed a bullock cart at an average speed of  0 m/h and covered a distance of  0 . 0  km. He then reduced his speed and pushed the bullock cart at an average speed of  0 m/h covering the remaining  0 . 0  km of the journey. What is the total time taken by the man to complete his journey with the bullock cart?
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",An albatross flew  0  km from town A to town B at an average speed of  0  km/h. The distance between town B and town C was  0  km less than the distance between town A and town B. It then flew from town B to town C at an average speed of  0  km/h. Find the time taken by the bird for the whole journey.
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","A horse carriage completed  0  km of a journey, travelling at an average speed of  0  km/h. It then completed the remaining ` 0 / 0 ` of its journey in  0 . 0  hours. Calculate the time taken by the carriage for the entire journey."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","A bullet train completed  0  km of its journey, travelling at an average speed of  0  km/h and stopped at station Z. It then covered the remaining 0 of its journey in  0  h  0  minutes and reached its destination. (a) How much less time did the train take to complete the second part of its journey than the first part ? (b) Find the total distance travelled by the train. (Note: The first part of the journey was the initial  0  km before station Z and the second part of the journey was the distance covered after station Z)"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",The initial 0 of a journey was covered by a cyclist at a speed of  0  km/h. He took  0  minutes to finish the remaining  0  km. Calculate the time taken by the cyclist to complete the whole journey.
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","A truck covered the first 0 of its journey, travelling at a speed of  0  km/h. The remaining distance was covered in  0  minutes at a speed which was  0  km/h less than its initial speed. (a) Find the time taken by the truck for the entire journey. (b) Find the total distance that the truck covered."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Islands X and Y are located  0  km apart. Boat A starts from X in the direction of Y at an average speed of  0  km/h. Simultaneously, boat B starts from Y towards X at an average speed of  0  km/h. (a) If both boats took the same route , after how much time will the two boats meet ? (b) How far would boat A have travelled when it met boat B ? (c) How far would boat B have travelled when it met boat A ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","City A and city B were separated by a distance of  0  km. From city A, a bus travelled towards city B at an average speed of  0  km/h at  0  a.m. . At the same time, a car drove from city B towards city A at an average speed of  0  km/h. (a) How far would the bus have travelled when it passes the car along the way? (b) How far would the car have travelled when it passes the bus along the way ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Godown P was  0  km away from godown Q. Truck A leaves godown P at an average speed of  0  km/h and travelled in the direction of godown Q. Simultaneously, truck B leaves godown Q for godown P at an average speed of  0  km/h. Calculate the distance that the two trucks would have travelled when they passed each other on the way."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","From a point, a car and a lorry started moving in opposite directions along a straight road. They were  0  km apart after having travelled for  0  h. The average speed of the car was  0  km/h. Find the average speed of the lorry."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","A jeep and a truck began travelling from the same point along a straight road in opposite directions. The distance between the two vehicles was  0  km after  0  h. If the average travelling speed of the jeep was  0  km/h, find the average speed of the truck."
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Starting from home, Mr and Mrs Little began walking along a straight road in opposite directions. They were  0  km apart after  0  h  0  minutes. Mr Little was walking at an average speed of  0 . 0  km/h faster than Mrs Little. (a) What is Mr Little's average walking speed? (b) What is Mrs Little's average walking speed?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","The initial  0  minutes of a journey was covered by Alexander at an average speed of  0  km/h. He took another  0  minutes to complete the remaining journey, driving at an average speed of  0  km/h. What was Alexander's average speed for the whole journey ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Driving at an average speed of  0  km/h, Winston travelled for  0  h  0  minutes. He then increased his average speed by  0  km/h and drove for another  0  h  0  minutes to reach his destination. What was Winston's average driving speed for the whole journey ?"
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)",A train travelled at an average speed of  0  km/h for  0  h  0  minutes. It then increased its average speed by  0  km/h and continued moving for another  0  h  0  minutes before it reached its destination. Find the average speed of the train for the whole journey.
"tf.Tensor(
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.], shape=(36,), dtype=float32)","Village A and village B were  0  km apart. At  0 . 0  a.m. , John rode a horse from village A to village B at an average speed of  0  km/h. At the same time , Mary drove a car from village B to village A. They passed each other  0  h later. If both Mary and John travelled on the same road , find Mary's average speed ."
